Item Code (CPC),Year,Item,ProductionUnit,Production,ValueUnit,Value,AreaUnit,Area,UnitPrice,UnitPrice_unit,HaPrice,HaPrice_unit
1342.01,2013,Pears,t,27731.35,1000 Int$,12076,ha,570,0.4354638342525698,1000 Int$ per t,21.185964912280703,1000 Int$ per ha
1342.01,2014,Pears,t,25164.4,1000 Int$,10958,ha,505,0.43545643846068255,1000 Int$ per t,21.6990099009901,1000 Int$ per ha
1342.01,2015,Pears,t,24094.5,1000 Int$,10492,ha,474,0.43545207412480025,1000 Int$ per t,22.135021097046412,1000 Int$ per ha
1342.01,2016,Pears,t,22476.74,1000 Int$,9788,ha,439,0.43547240391622627,1000 Int$ per t,22.29612756264237,1000 Int$ per ha
1342.01,2017,Pears,t,19263.73,1000 Int$,8389,ha,372,0.43548160195351576,1000 Int$ per t,22.551075268817204,1000 Int$ per ha
1342.01,2018,Pears,t,19317.1,1000 Int$,8412,ha,371,0.43546909215151347,1000 Int$ per t,22.673854447439354,1000 Int$ per ha
1342.01,2019,Pears,t,17873.21,1000 Int$,7783,ha,340,0.4354561939349451,1000 Int$ per t,22.891176470588235,1000 Int$ per ha
1342.01,2020,Pears,t,16671.61,1000 Int$,7260,ha,312,0.43547083934904907,1000 Int$ per t,23.26923076923077,1000 Int$ per ha
1342.01,2021,Pears,t,16412.99,1000 Int$,7147,ha,312,0.4354477764258675,1000 Int$ per t,22.90705128205128,1000 Int$ per ha
1342.01,2022,Pears,t,16326.75,1000 Int$,7110,ha,308,0.4354816482153521,1000 Int$ per t,23.084415584415584,1000 Int$ per ha
1342.01,2023,Pears,t,16451.95,1000 Int$,7164,ha,308,0.43544990107555637,1000 Int$ per t,23.25974025974026,1000 Int$ per ha
1342.02,2000,Quinces,t,900,1000 Int$,492,ha,70,0.5466666666666666,1000 Int$ per t,7.0285714285714285,1000 Int$ per ha
1342.02,2001,Quinces,t,1000,1000 Int$,547,ha,77,0.547,1000 Int$ per t,7.103896103896104,1000 Int$ per ha
1342.02,2002,Quinces,t,963.05,1000 Int$,527,ha,75,0.5472197705207414,1000 Int$ per t,7.026666666666666,1000 Int$ per ha
1342.02,2003,Quinces,t,988.28,1000 Int$,540,ha,77,0.5464038531590237,1000 Int$ per t,7.012987012987013,1000 Int$ per ha
1342.02,2004,Quinces,t,1013.37,1000 Int$,554,ha,79,0.5466907447427889,1000 Int$ per t,7.012658227848101,1000 Int$ per ha
1342.02,2005,Quinces,t,1038.94,1000 Int$,568,ha,82,0.5467110708991857,1000 Int$ per t,6.926829268292683,1000 Int$ per ha
1342.02,2006,Quinces,t,1062.39,1000 Int$,581,ha,84,0.5468801475917506,1000 Int$ per t,6.916666666666667,1000 Int$ per ha
1342.02,2007,Quinces,t,1086.9,1000 Int$,594,ha,87,0.5465084184377588,1000 Int$ per t,6.827586206896552,1000 Int$ per ha
1342.02,2008,Quinces,t,1111.32,1000 Int$,608,ha,89,0.5470971457366015,1000 Int$ per t,6.831460674157303,1000 Int$ per ha
1342.02,2009,Quinces,t,1135.71,1000 Int$,621,ha,92,0.5467945162057215,1000 Int$ per t,6.75,1000 Int$ per ha
1342.02,2010,Quinces,t,1160.09,1000 Int$,634,ha,94,0.5465093225525606,1000 Int$ per t,6.74468085106383,1000 Int$ per ha
1342.02,2011,Quinces,t,1184.49,1000 Int$,648,ha,97,0.5470708912696604,1000 Int$ per t,6.680412371134021,1000 Int$ per ha
1342.02,2012,Quinces,t,1200,1000 Int$,656,ha,100,0.5466666666666666,1000 Int$ per t,6.56,1000 Int$ per ha
1342.02,2013,Quinces,t,1235.54,1000 Int$,676,ha,103,0.5471291904754196,1000 Int$ per t,6.563106796116505,1000 Int$ per ha
1342.02,2014,Quinces,t,1264.1,1000 Int$,691,ha,105,0.5466339688315798,1000 Int$ per t,6.580952380952381,1000 Int$ per ha
1342.02,2015,Quinces,t,1288.21,1000 Int$,704,ha,107,0.5464947485270258,1000 Int$ per t,6.579439252336448,1000 Int$ per ha
1342.02,2016,Quinces,t,1315.2,1000 Int$,719,ha,110,0.5466849148418491,1000 Int$ per t,6.536363636363636,1000 Int$ per ha
1342.02,2017,Quinces,t,1340.01,1000 Int$,733,ha,108,0.5470108432026627,1000 Int$ per t,6.787037037037037,1000 Int$ per ha
1342.02,2018,Quinces,t,1364,1000 Int$,746,ha,112,0.5469208211143695,1000 Int$ per t,6.660714285714286,1000 Int$ per ha
1342.02,2019,Quinces,t,1389.47,1000 Int$,760,ha,110,0.5469711472719814,1000 Int$ per t,6.909090909090909,1000 Int$ per ha
1342.02,2020,Quinces,t,1364.49,1000 Int$,746,ha,110,0.546724417181511,1000 Int$ per t,6.781818181818182,1000 Int$ per ha
1342.02,2021,Quinces,t,1372.65,1000 Int$,751,ha,110,0.5471168906858995,1000 Int$ per t,6.827272727272727,1000 Int$ per ha
1342.02,2022,Quinces,t,1375.54,1000 Int$,752,ha,110,0.5466943891126395,1000 Int$ per t,6.836363636363636,1000 Int$ per ha
1342.02,2023,Quinces,t,1370.89,1000 Int$,750,ha,110,0.5470898467418975,1000 Int$ per t,6.818181818181818,1000 Int$ per ha
1343,2000,Apricots,t,7400,1000 Int$,6061,ha,759,0.8190540540540541,1000 Int$ per t,7.9855072463768115,1000 Int$ per ha
1343,2001,Apricots,t,6000,1000 Int$,4914,ha,697,0.819,1000 Int$ per t,7.050215208034433,1000 Int$ per ha
1343,2002,Apricots,t,7000,1000 Int$,5733,ha,636,0.819,1000 Int$ per t,9.014150943396226,1000 Int$ per ha
1343,2003,Apricots,t,4500,1000 Int$,3686,ha,597,0.8191111111111111,1000 Int$ per t,6.174204355108878,1000 Int$ per ha
1343,2004,Apricots,t,3914,1000 Int$,3206,ha,590,0.8191108840061319,1000 Int$ per t,5.433898305084746,1000 Int$ per ha
1343,2005,Apricots,t,3678,1000 Int$,3012,ha,480,0.8189233278955954,1000 Int$ per t,6.275,1000 Int$ per ha
1343,2006,Apricots,t,3700,1000 Int$,3031,ha,500,0.8191891891891891,1000 Int$ per t,6.062,1000 Int$ per ha
1343,2007,Apricots,t,3500,1000 Int$,2867,ha,457,0.8191428571428572,1000 Int$ per t,6.273522975929978,1000 Int$ per ha
1343,2008,Apricots,t,3400,1000 Int$,2785,ha,450,0.8191176470588235,1000 Int$ per t,6.188888888888889,1000 Int$ per ha
1343,2009,Apricots,t,3200,1000 Int$,2621,ha,426,0.8190625,1000 Int$ per t,6.152582159624413,1000 Int$ per ha
1343,2010,Apricots,t,3415.76,1000 Int$,2798,ha,454,0.8191442021687706,1000 Int$ per t,6.1629955947136565,1000 Int$ per ha
1343,2011,Apricots,t,3220.23,1000 Int$,2638,ha,423,0.8191961443747807,1000 Int$ per t,6.236406619385343,1000 Int$ per ha
1343,2012,Apricots,t,3296.47,1000 Int$,2700,ha,434,0.8190579620017777,1000 Int$ per t,6.221198156682028,1000 Int$ per ha
1343,2013,Apricots,t,3436.26,1000 Int$,2814,ha,457,0.8189135862827609,1000 Int$ per t,6.157549234135668,1000 Int$ per ha
1343,2014,Apricots,t,3943.94,1000 Int$,3230,ha,530,0.8189779763383824,1000 Int$ per t,6.09433962264151,1000 Int$ per ha
1343,2015,Apricots,t,3275.55,1000 Int$,2683,ha,438,0.8190990825968157,1000 Int$ per t,6.1255707762557075,1000 Int$ per ha
1343,2016,Apricots,t,3094.87,1000 Int$,2535,ha,421,0.8190974095842475,1000 Int$ per t,6.021377672209026,1000 Int$ per ha
1343,2017,Apricots,t,3266.62,1000 Int$,2676,ha,445,0.8191953762604772,1000 Int$ per t,6.013483146067416,1000 Int$ per ha
1343,2018,Apricots,t,2852.28,1000 Int$,2336,ha,392,0.8189939276648855,1000 Int$ per t,5.959183673469388,1000 Int$ per ha
1343,2019,Apricots,t,2780.9,1000 Int$,2278,ha,385,0.8191592649861555,1000 Int$ per t,5.916883116883117,1000 Int$ per ha
1343,2020,Apricots,t,2724.78,1000 Int$,2232,ha,376,0.8191487019135489,1000 Int$ per t,5.9361702127659575,1000 Int$ per ha
1343,2021,Apricots,t,2720.2,1000 Int$,2228,ha,376,0.8190574222483642,1000 Int$ per t,5.925531914893617,1000 Int$ per ha
1343,2022,Apricots,t,1949.24,1000 Int$,1597,ha,271,0.8192936734316965,1000 Int$ per t,5.892988929889299,1000 Int$ per ha
1343,2023,Apricots,t,1938.56,1000 Int$,1588,ha,271,0.8191647408385606,1000 Int$ per t,5.8597785977859775,1000 Int$ per ha
1344.02,2000,Cherries,t,470,1000 Int$,828,ha,535,1.7617021276595746,1000 Int$ per t,1.547663551401869,1000 Int$ per ha
1344.02,2001,Cherries,t,750,1000 Int$,1322,ha,543,1.7626666666666666,1000 Int$ per t,2.434622467771639,1000 Int$ per ha
1344.02,2002,Cherries,t,634,1000 Int$,1117,ha,550,1.7618296529968454,1000 Int$ per t,2.0309090909090908,1000 Int$ per ha
1344.02,2003,Cherries,t,1220,1000 Int$,2150,ha,569,1.7622950819672132,1000 Int$ per t,3.7785588752196837,1000 Int$ per ha
1344.02,2004,Cherries,t,2017,1000 Int$,3554,ha,550,1.762022806147744,1000 Int$ per t,6.461818181818182,1000 Int$ per ha
1344.02,2005,Cherries,t,1598,1000 Int$,2816,ha,524,1.7622027534418023,1000 Int$ per t,5.374045801526718,1000 Int$ per ha
1344.02,2006,Cherries,t,1650,1000 Int$,2907,ha,550,1.7618181818181817,1000 Int$ per t,5.285454545454545,1000 Int$ per ha
1344.02,2007,Cherries,t,1900,1000 Int$,3348,ha,520,1.7621052631578948,1000 Int$ per t,6.438461538461539,1000 Int$ per ha
1344.02,2008,Cherries,t,1696.45,1000 Int$,2989,ha,550,1.761914586342067,1000 Int$ per t,5.434545454545455,1000 Int$ per ha
1344.02,2009,Cherries,t,1850,1000 Int$,3260,ha,597,1.7621621621621621,1000 Int$ per t,5.460636515912898,1000 Int$ per ha
1344.02,2010,Cherries,t,1833.92,1000 Int$,3231,ha,632,1.7617998604083056,1000 Int$ per t,5.112341772151899,1000 Int$ per ha
1344.02,2011,Cherries,t,1804.36,1000 Int$,3179,ha,584,1.7618435345496466,1000 Int$ per t,5.443493150684931,1000 Int$ per ha
1344.02,2012,Cherries,t,2063.9,1000 Int$,3637,ha,619,1.7621977809002374,1000 Int$ per t,5.875605815831987,1000 Int$ per ha
1344.02,2013,Cherries,t,2152.01,1000 Int$,3792,ha,631,1.7620735963122847,1000 Int$ per t,6.009508716323296,1000 Int$ per ha
1344.02,2014,Cherries,t,2255.19,1000 Int$,3974,ha,662,1.7621575122273512,1000 Int$ per t,6.003021148036254,1000 Int$ per ha
1344.02,2015,Cherries,t,2351.43,1000 Int$,4143,ha,692,1.7619065845038977,1000 Int$ per t,5.986994219653179,1000 Int$ per ha
1344.02,2016,Cherries,t,2425.36,1000 Int$,4274,ha,755,1.7622126199821881,1000 Int$ per t,5.660927152317881,1000 Int$ per ha
1344.02,2017,Cherries,t,2336.92,1000 Int$,4118,ha,726,1.7621484689249096,1000 Int$ per t,5.672176308539945,1000 Int$ per ha
1344.02,2018,Cherries,t,3750,1000 Int$,6608,ha,1199,1.7621333333333333,1000 Int$ per t,5.5112593828190155,1000 Int$ per ha
1344.02,2019,Cherries,t,2764.88,1000 Int$,4872,ha,907,1.762101791036139,1000 Int$ per t,5.371554575523705,1000 Int$ per ha
1344.02,2020,Cherries,t,3141.8,1000 Int$,5536,ha,1026,1.7620472340696416,1000 Int$ per t,5.395711500974659,1000 Int$ per ha
1344.02,2021,Cherries,t,3150.38,1000 Int$,5551,ha,1026,1.7620096623264494,1000 Int$ per t,5.410331384015595,1000 Int$ per ha
1344.02,2022,Cherries,t,3619.24,1000 Int$,6377,ha,1191,1.7619721267448416,1000 Int$ per t,5.3543240973971455,1000 Int$ per ha
1344.02,2023,Cherries,t,3589.31,1000 Int$,6325,ha,1191,1.7621771315378165,1000 Int$ per t,5.310663308144417,1000 Int$ per ha
1345,2000,Peaches and nectarines,t,17000,1000 Int$,10373,ha,1343,0.6101764705882353,1000 Int$ per t,7.723752792256143,1000 Int$ per ha
1345,2001,Peaches and nectarines,t,14792,1000 Int$,9026,ha,1340,0.6101946998377501,1000 Int$ per t,6.735820895522388,1000 Int$ per ha
1345,2002,Peaches and nectarines,t,11015,1000 Int$,6721,ha,1336,0.6101679527916477,1000 Int$ per t,5.030688622754491,1000 Int$ per ha
1345,2003,Peaches and nectarines,t,7326,1000 Int$,4470,ha,1233,0.6101556101556102,1000 Int$ per t,3.625304136253041,1000 Int$ per ha
1345,2004,Peaches and nectarines,t,9261,1000 Int$,5651,ha,1270,0.6101932836626714,1000 Int$ per t,4.449606299212598,1000 Int$ per ha
1345,2005,Peaches and nectarines,t,8602,1000 Int$,5249,ha,980,0.6102069286212509,1000 Int$ per t,5.356122448979592,1000 Int$ per ha
1345,2006,Peaches and nectarines,t,8700,1000 Int$,5309,ha,1000,0.6102298850574712,1000 Int$ per t,5.309,1000 Int$ per ha
1345,2007,Peaches and nectarines,t,8200,1000 Int$,5004,ha,904,0.6102439024390244,1000 Int$ per t,5.535398230088496,1000 Int$ per ha
1345,2008,Peaches and nectarines,t,8100,1000 Int$,4943,ha,890,0.610246913580247,1000 Int$ per t,5.5539325842696625,1000 Int$ per ha
1345,2009,Peaches and nectarines,t,8000,1000 Int$,4882,ha,867,0.61025,1000 Int$ per t,5.630911188004614,1000 Int$ per ha
1345,2010,Peaches and nectarines,t,6734.82,1000 Int$,4110,ha,720,0.6102612987429509,1000 Int$ per t,5.708333333333333,1000 Int$ per ha
1345,2011,Peaches and nectarines,t,5310.35,1000 Int$,3240,ha,837,0.6101292758481079,1000 Int$ per t,3.870967741935484,1000 Int$ per ha
1345,2012,Peaches and nectarines,t,3710.5,1000 Int$,2264,ha,861,0.6101603557472038,1000 Int$ per t,2.629500580720093,1000 Int$ per ha
1345,2013,Peaches and nectarines,t,3818.2,1000 Int$,2330,ha,882,0.6102351893562412,1000 Int$ per t,2.6417233560090705,1000 Int$ per ha
1345,2014,Peaches and nectarines,t,3557.98,1000 Int$,2171,ha,822,0.6101776850909786,1000 Int$ per t,2.6411192214111923,1000 Int$ per ha
1345,2015,Peaches and nectarines,t,2548.93,1000 Int$,1555,ha,1391,0.6100599074905941,1000 Int$ per t,1.117900790797987,1000 Int$ per ha
1345,2016,Peaches and nectarines,t,1517.95,1000 Int$,926,ha,9019,0.6100332685529827,1000 Int$ per t,0.10267213660051003,1000 Int$ per ha
1345,2017,Peaches and nectarines,t,11.37,1000 Int$,7,ha,374,0.6156552330694811,1000 Int$ per t,0.01871657754010695,1000 Int$ per ha
1345,2018,Peaches and nectarines,t,132.7,1000 Int$,81,ha,1220,0.6103993971363979,1000 Int$ per t,0.06639344262295081,1000 Int$ per ha
1345,2019,Peaches and nectarines,t,105.32,1000 Int$,64,ha,660,0.6076718571971136,1000 Int$ per t,0.09696969696969697,1000 Int$ per ha
1345,2020,Peaches and nectarines,t,255.49,1000 Int$,156,ha,652,0.6105914125797487,1000 Int$ per t,0.2392638036809816,1000 Int$ per ha
1345,2021,Peaches and nectarines,t,228.68,1000 Int$,140,ha,652,0.6122092006297009,1000 Int$ per t,0.2147239263803681,1000 Int$ per ha
1345,2022,Peaches and nectarines,t,184.81,1000 Int$,113,ha,537,0.611438774958065,1000 Int$ per t,0.21042830540037244,1000 Int$ per ha
1345,2023,Peaches and nectarines,t,181.27,1000 Int$,111,ha,537,0.6123462238649527,1000 Int$ per t,0.20670391061452514,1000 Int$ per ha
1346,2000,Plums and sloes,t,2000,1000 Int$,1240,ha,408,0.62,1000 Int$ per t,3.0392156862745097,1000 Int$ per ha
1346,2001,Plums and sloes,t,2000,1000 Int$,1240,ha,401,0.62,1000 Int$ per t,3.092269326683292,1000 Int$ per ha
1346,2002,Plums and sloes,t,1700,1000 Int$,1054,ha,394,0.62,1000 Int$ per t,2.6751269035532994,1000 Int$ per ha
1346,2003,Plums and sloes,t,2030,1000 Int$,1259,ha,426,0.6201970443349754,1000 Int$ per t,2.955399061032864,1000 Int$ per ha
1346,2004,Plums and sloes,t,2143,1000 Int$,1329,ha,390,0.620158656089594,1000 Int$ per t,3.4076923076923076,1000 Int$ per ha
1346,2005,Plums and sloes,t,1830,1000 Int$,1135,ha,333,0.6202185792349727,1000 Int$ per t,3.4084084084084085,1000 Int$ per ha
1346,2006,Plums and sloes,t,1850,1000 Int$,1147,ha,330,0.62,1000 Int$ per t,3.4757575757575756,1000 Int$ per ha
1346,2007,Plums and sloes,t,2350,1000 Int$,1458,ha,377,0.6204255319148936,1000 Int$ per t,3.86737400530504,1000 Int$ per ha
1346,2008,Plums and sloes,t,2100,1000 Int$,1302,ha,390,0.62,1000 Int$ per t,3.3384615384615386,1000 Int$ per ha
1346,2009,Plums and sloes,t,1900,1000 Int$,1178,ha,343,0.62,1000 Int$ per t,3.434402332361516,1000 Int$ per ha
1346,2010,Plums and sloes,t,1956.19,1000 Int$,1213,ha,365,0.6200829162811383,1000 Int$ per t,3.3232876712328765,1000 Int$ per ha
1346,2011,Plums and sloes,t,1972.74,1000 Int$,1224,ha,361,0.6204568265458195,1000 Int$ per t,3.3905817174515236,1000 Int$ per ha
1346,2012,Plums and sloes,t,2055.61,1000 Int$,1275,ha,362,0.6202538419252679,1000 Int$ per t,3.522099447513812,1000 Int$ per ha
1346,2013,Plums and sloes,t,1949.08,1000 Int$,1209,ha,342,0.6202926508917028,1000 Int$ per t,3.5350877192982457,1000 Int$ per ha
1346,2014,Plums and sloes,t,1948.67,1000 Int$,1209,ha,372,0.6204231604119733,1000 Int$ per t,3.25,1000 Int$ per ha
1346,2015,Plums and sloes,t,1827.57,1000 Int$,1133,ha,355,0.6199488938864175,1000 Int$ per t,3.191549295774648,1000 Int$ per ha
1346,2016,Plums and sloes,t,1782.32,1000 Int$,1105,ha,357,0.619978455047354,1000 Int$ per t,3.0952380952380953,1000 Int$ per ha
1346,2017,Plums and sloes,t,1404.92,1000 Int$,871,ha,290,0.6199641260712353,1000 Int$ per t,3.003448275862069,1000 Int$ per ha
1346,2018,Plums and sloes,t,1610.52,1000 Int$,999,ha,337,0.6202965501825497,1000 Int$ per t,2.964391691394659,1000 Int$ per ha
1346,2019,Plums and sloes,t,1550.87,1000 Int$,962,ha,331,0.6202969945901333,1000 Int$ per t,2.906344410876133,1000 Int$ per ha
1346,2020,Plums and sloes,t,1768,1000 Int$,1097,ha,375,0.620475113122172,1000 Int$ per t,2.925333333333333,1000 Int$ per ha
1346,2021,Plums and sloes,t,1783.61,1000 Int$,1106,ha,375,0.6200907148984364,1000 Int$ per t,2.949333333333333,1000 Int$ per ha
1346,2022,Plums and sloes,t,1312.42,1000 Int$,814,ha,278,0.6202282805809116,1000 Int$ per t,2.9280575539568345,1000 Int$ per ha
1346,2023,Plums and sloes,t,1302.59,1000 Int$,808,ha,278,0.6203026278414544,1000 Int$ per t,2.906474820143885,1000 Int$ per ha
1349.2,2000,Other stone fruits,t,2100,1000 Int$,7100,ha,90,3.380952380952381,1000 Int$ per t,78.88888888888889,1000 Int$ per ha
1349.2,2001,Other stone fruits,t,2100,1000 Int$,7100,ha,90,3.380952380952381,1000 Int$ per t,78.88888888888889,1000 Int$ per ha
1349.2,2002,Other stone fruits,t,2200,1000 Int$,7438,ha,95,3.380909090909091,1000 Int$ per t,78.29473684210527,1000 Int$ per ha
1349.2,2003,Other stone fruits,t,2200,1000 Int$,7438,ha,95,3.380909090909091,1000 Int$ per t,78.29473684210527,1000 Int$ per ha
1349.2,2004,Other stone fruits,t,2200,1000 Int$,7438,ha,95,3.380909090909091,1000 Int$ per t,78.29473684210527,1000 Int$ per ha
1349.2,2005,Other stone fruits,t,2200,1000 Int$,7438,ha,95,3.380909090909091,1000 Int$ per t,78.29473684210527,1000 Int$ per ha
1349.2,2006,Other stone fruits,t,2300,1000 Int$,7776,ha,100,3.3808695652173912,1000 Int$ per t,77.76,1000 Int$ per ha
1349.2,2007,Other stone fruits,t,2350,1000 Int$,7945,ha,109,3.380851063829787,1000 Int$ per t,72.88990825688073,1000 Int$ per ha
1349.2,2008,Other stone fruits,t,2400,1000 Int$,8115,ha,120,3.38125,1000 Int$ per t,67.625,1000 Int$ per ha
1349.2,2009,Other stone fruits,t,2410.42,1000 Int$,8150,ha,120,3.381153491922569,1000 Int$ per t,67.91666666666667,1000 Int$ per ha
1349.2,2010,Other stone fruits,t,2356.33,1000 Int$,7967,ha,118,3.381105363000938,1000 Int$ per t,67.51694915254237,1000 Int$ per ha
1349.2,2011,Other stone fruits,t,2331.95,1000 Int$,7884,ha,118,3.3808615107528035,1000 Int$ per t,66.8135593220339,1000 Int$ per ha
1349.2,2012,Other stone fruits,t,2300,1000 Int$,7776,ha,120,3.3808695652173912,1000 Int$ per t,64.8,1000 Int$ per ha
1349.2,2013,Other stone fruits,t,2278.52,1000 Int$,7704,ha,116,3.381142144901076,1000 Int$ per t,66.41379310344827,1000 Int$ per ha
1349.2,2014,Other stone fruits,t,2335.86,1000 Int$,7898,ha,118,3.381195790843629,1000 Int$ per t,66.9322033898305,1000 Int$ per ha
1349.2,2015,Other stone fruits,t,2468.93,1000 Int$,8348,ha,133,3.3812218248391006,1000 Int$ per t,62.766917293233085,1000 Int$ per ha
1349.2,2016,Other stone fruits,t,2361.1,1000 Int$,7983,ha,122,3.381051204946847,1000 Int$ per t,65.43442622950819,1000 Int$ per ha
1349.2,2017,Other stone fruits,t,2347.24,1000 Int$,7936,ha,121,3.380992143964827,1000 Int$ per t,65.58677685950413,1000 Int$ per ha
1349.2,2018,Other stone fruits,t,2312.99,1000 Int$,7820,ha,125,3.380905235215025,1000 Int$ per t,62.56,1000 Int$ per ha
1349.2,2019,Other stone fruits,t,2294.45,1000 Int$,7758,ha,128,3.3812024668221143,1000 Int$ per t,60.609375,1000 Int$ per ha
1349.2,2020,Other stone fruits,t,2318.23,1000 Int$,7838,ha,125,3.381027766873865,1000 Int$ per t,62.704,1000 Int$ per ha
1349.2,2021,Other stone fruits,t,2308.56,1000 Int$,7805,ha,126,3.380895449977475,1000 Int$ per t,61.94444444444444,1000 Int$ per ha
1349.2,2022,Other stone fruits,t,2307.08,1000 Int$,7800,ha,126,3.3808970646878307,1000 Int$ per t,61.904761904761905,1000 Int$ per ha
1349.2,2023,Other stone fruits,t,2311.29,1000 Int$,7815,ha,126,3.381228664512026,1000 Int$ per t,62.023809523809526,1000 Int$ per ha
1351.01,2000,Currants,t,2650,1000 Int$,4078,ha,834,1.538867924528302,1000 Int$ per t,4.889688249400479,1000 Int$ per ha
1351.01,2001,Currants,t,2450,1000 Int$,3771,ha,1071,1.5391836734693878,1000 Int$ per t,3.5210084033613445,1000 Int$ per ha
1351.01,2002,Currants,t,2300,1000 Int$,3540,ha,1308,1.5391304347826087,1000 Int$ per t,2.706422018348624,1000 Int$ per ha
1351.01,2003,Currants,t,6042,1000 Int$,9299,ha,1052,1.5390599139357828,1000 Int$ per t,8.8393536121673,1000 Int$ per ha
1351.01,2004,Currants,t,7800,1000 Int$,12004,ha,1400,1.538974358974359,1000 Int$ per t,8.574285714285715,1000 Int$ per ha
1351.01,2005,Currants,t,8300,1000 Int$,12774,ha,1311,1.5390361445783132,1000 Int$ per t,9.743707093821511,1000 Int$ per ha
1351.01,2006,Currants,t,8683.57,1000 Int$,13364,ha,1400,1.5389983612730709,1000 Int$ per t,9.545714285714286,1000 Int$ per ha
1351.01,2007,Currants,t,8500,1000 Int$,13081,ha,1155,1.5389411764705883,1000 Int$ per t,11.325541125541125,1000 Int$ per ha
1351.01,2008,Currants,t,8250,1000 Int$,12697,ha,1270,1.539030303030303,1000 Int$ per t,9.99763779527559,1000 Int$ per ha
1351.01,2009,Currants,t,8000,1000 Int$,12312,ha,1268,1.539,1000 Int$ per t,9.709779179810726,1000 Int$ per ha
1351.01,2010,Currants,t,8245.64,1000 Int$,12690,ha,1319,1.5389951538024944,1000 Int$ per t,9.620924943138741,1000 Int$ per ha
1351.01,2011,Currants,t,8341.61,1000 Int$,12838,ha,1256,1.5390314339797713,1000 Int$ per t,10.221337579617835,1000 Int$ per ha
1351.01,2012,Currants,t,9758.48,1000 Int$,15018,ha,1408,1.5389691837253343,1000 Int$ per t,10.666193181818182,1000 Int$ per ha
1351.01,2013,Currants,t,9347.71,1000 Int$,14386,ha,1314,1.538986553926042,1000 Int$ per t,10.948249619482496,1000 Int$ per ha
1351.01,2014,Currants,t,8964.73,1000 Int$,13797,ha,1265,1.5390312926323493,1000 Int$ per t,10.906719367588932,1000 Int$ per ha
1351.01,2015,Currants,t,8828.88,1000 Int$,13588,ha,1243,1.5390400594412883,1000 Int$ per t,10.931617055510861,1000 Int$ per ha
1351.01,2016,Currants,t,8683,1000 Int$,13363,ha,1193,1.5389842220430727,1000 Int$ per t,11.201173512154233,1000 Int$ per ha
1351.01,2017,Currants,t,8508.45,1000 Int$,13094,ha,1158,1.5389407001275202,1000 Int$ per t,11.307426597582038,1000 Int$ per ha
1351.01,2018,Currants,t,7232.85,1000 Int$,11131,ha,961,1.5389507593825393,1000 Int$ per t,11.582726326742977,1000 Int$ per ha
1351.01,2019,Currants,t,6044.45,1000 Int$,9302,ha,796,1.538932409069477,1000 Int$ per t,11.685929648241206,1000 Int$ per ha
1351.01,2020,Currants,t,4547.79,1000 Int$,6999,ha,586,1.5389892673144538,1000 Int$ per t,11.943686006825939,1000 Int$ per ha
1351.01,2021,Currants,t,4507.21,1000 Int$,6937,ha,586,1.5390895920092473,1000 Int$ per t,11.837883959044369,1000 Int$ per ha
1351.01,2022,Currants,t,4912.08,1000 Int$,7560,ha,632,1.5390628817120242,1000 Int$ per t,11.962025316455696,1000 Int$ per ha
1351.01,2023,Currants,t,4963.15,1000 Int$,7638,ha,632,1.538942002558859,1000 Int$ per t,12.085443037974683,1000 Int$ per ha
1351.02,2000,Gooseberries,t,10,1000 Int$,28,ha,2,2.8,1000 Int$ per t,14,1000 Int$ per ha
1351.02,2001,Gooseberries,t,10,1000 Int$,28,ha,2,2.8,1000 Int$ per t,14,1000 Int$ per ha
1351.02,2002,Gooseberries,t,10,1000 Int$,28,ha,2,2.8,1000 Int$ per t,14,1000 Int$ per ha
1351.02,2003,Gooseberries,t,10,1000 Int$,28,ha,2,2.8,1000 Int$ per t,14,1000 Int$ per ha
1351.02,2004,Gooseberries,t,10.64,1000 Int$,30,ha,2,2.819548872180451,1000 Int$ per t,15,1000 Int$ per ha
1351.02,2005,Gooseberries,t,11.49,1000 Int$,32,ha,2,2.78503046127067,1000 Int$ per t,16,1000 Int$ per ha
1351.02,2006,Gooseberries,t,10.86,1000 Int$,30,ha,2,2.7624309392265194,1000 Int$ per t,15,1000 Int$ per ha
1351.02,2007,Gooseberries,t,11.02,1000 Int$,31,ha,2,2.813067150635209,1000 Int$ per t,15.5,1000 Int$ per ha
1351.02,2008,Gooseberries,t,11.17,1000 Int$,31,ha,2,2.775290957923008,1000 Int$ per t,15.5,1000 Int$ per ha
1351.02,2009,Gooseberries,t,11.32,1000 Int$,32,ha,2,2.8268551236749118,1000 Int$ per t,16,1000 Int$ per ha
1351.02,2010,Gooseberries,t,11.2,1000 Int$,31,ha,2,2.7678571428571432,1000 Int$ per t,15.5,1000 Int$ per ha
1351.02,2011,Gooseberries,t,5.86,1000 Int$,16,ha,1,2.73037542662116,1000 Int$ per t,16,1000 Int$ per ha
1351.02,2012,Gooseberries,t,4.37,1000 Int$,12,ha,1,2.745995423340961,1000 Int$ per t,12,1000 Int$ per ha
1351.02,2013,Gooseberries,t,3.84,1000 Int$,11,ha,1,2.8645833333333335,1000 Int$ per t,11,1000 Int$ per ha
1351.02,2014,Gooseberries,t,3.47,1000 Int$,10,ha,1,2.881844380403458,1000 Int$ per t,10,1000 Int$ per ha
